ID,num,MES,DIA DE LA SEMANA,FECHA DEL  HECHO,AÑO,TRIMESTRE,FRANJA 24 HS,HORA DEL HECHO,TIPO DE DELITO,CANTIDAD DE VICTIMAS,LATITUD,LONGITUD,COMUNA,BARRIO,SELECTED
127604,41457,Diciembre,Miercoles,06/12/2017,2017,4,13,13:30:00,Robo (Con violencia),0,-34.6213,-58.421501,Comuna 5,ALMAGRO,0
130343,41538,Diciembre,Miercoles,20/12/2017,2017,4,17,17:00:00,Robo (Con violencia),0,-34.6213,-58.421501,Comuna 5,BOEDO,0
121691,156606,Noviembre,Martes,07/11/2017,2017,4,9,09:24:00,Robo (Con violencia),0,-34.619301,-58.421501,Comuna 5,ALMAGRO,0
121692,156607,Noviembre,Martes,07/11/2017,2017,4,9,09:25:00,Robo (Con violencia),0,-34.619301,-58.421501,Comuna 5,ALMAGRO,0
126471,41239,Diciembre,Viernes,01/12/2017,2017,4,0,00:40:00,Robo (Con violencia),0,-34.617199,-58.421501,Comuna 5,ALMAGRO,0
126480,41238,Diciembre,Viernes,01/12/2017,2017,4,4,04:00:00,Robo (Con violencia),0,-34.617199,-58.421501,Comuna 5,ALMAGRO,0
122304,156634,Noviembre,Jueves,09/11/2017,2017,4,20,20:00:00,Robo (Con violencia),0,-34.615398,-58.421501,Comuna 5,ALMAGRO,0
122525,156372,Noviembre,Viernes,10/11/2017,2017,4,20,20:00:00,Robo (Con violencia),0,-34.615398,-58.421501,Comuna 5,ALMAGRO,0
118175,174282,Octubre,Viernes,20/10/2017,2017,4,19,19:15:00,Robo (Con violencia),0,-34.608601,-58.421501,Comuna 5,ALMAGRO,0
124910,156500,Noviembre,Jueves,23/11/2017,2017,4,11,11:30:00,Robo (Con violencia),0,-34.608601,-58.421501,Comuna 5,ALMAGRO,0
129194,41292,Diciembre,Jueves,14/12/2017,2017,4,8,08:00:00,Robo (Con violencia),0,-34.608601,-58.421501,Comuna 5,ALMAGRO,0
130045,44151,Diciembre,Martes,19/12/2017,2017,4,2,02:00:00,Robo (Con violencia),0,-34.596901,-58.421501,Comuna 14,PALERMO,0
119653,177279,Octubre,Sábado,28/10/2017,2017,4,11,11:30:00,Robo (Con violencia),0,-34.5807,-58.421501,Comuna 14,PALERMO,0
123400,159411,Noviembre,Miercoles,15/11/2017,2017,4,13,13:30:00,Robo (Con violencia),0,-34.5807,-58.421501,Comuna 14,PALERMO,0
130543,44209,Diciembre,Jueves,21/12/2017,2017,4,19,19:30:00,Robo (Con violencia),0,-34.5807,-58.421501,Comuna 14,PALERMO,0
131750,41070,Diciembre,Viernes,29/12/2017,2017,4,10,10:30:00,Robo (Con violencia),0,-34.659,-58.421398,Comuna 4,NUEVA POMPEYA,0
115219,174493,Octubre,Miercoles,04/10/2017,2017,4,12,12:15:00,Robo (Con violencia),0,-34.633301,-58.421398,Comuna 5,BOEDO,0
124784,156701,Noviembre,Miercoles,22/11/2017,2017,4,20,20:00:00,Robo (Con violencia),0,-34.631699,-58.421398,Comuna 5,BOEDO,0
124921,156705,Noviembre,Jueves,23/11/2017,2017,4,12,12:29:00,Robo (Con violencia),0,-34.631699,-58.421398,Comuna 5,BOEDO,0
118877,174469,Octubre,Martes,24/10/2017,2017,4,18,18:00:00,Robo (Con violencia),0,-34.628799,-58.421398,Comuna 5,BOEDO,0
127333,41577,Diciembre,Martes,05/12/2017,2017,4,12,12:15:00,Robo (Con violencia),0,-34.626202,-58.421398,Comuna 5,BOEDO,0
127547,41583,Diciembre,Miercoles,06/12/2017,2017,4,8,08:35:00,Robo (Con violencia),0,-34.626202,-58.421398,Comuna 5,BOEDO,0
129225,41512,Diciembre,Jueves,14/12/2017,2017,4,12,12:00:00,Robo (Con violencia),0,-34.625401,-58.421398,Comuna 5,BOEDO,0
128004,41475,Diciembre,Jueves,07/12/2017,2017,4,23,23:30:00,Robo (Con violencia),0,-34.609901,-58.421398,Comuna 5,ALMAGRO,0
123623,159416,Noviembre,Jueves,16/11/2017,2017,4,15,15:30:00,Robo (Con violencia),0,-34.5966,-58.421398,Comuna 14,PALERMO,0
128834,44025,Diciembre,Martes,12/12/2017,2017,4,12,12:30:00,Robo (Con violencia),0,-34.5966,-58.421398,Comuna 14,PALERMO,0
130415,44186,Diciembre,Miercoles,20/12/2017,2017,4,23,23:15:00,Robo (Con violencia),0,-34.5966,-58.421398,Comuna 14,PALERMO,0
131600,44304,Diciembre,Jueves,28/12/2017,2017,4,12,12:15:00,Robo (Con violencia),0,-34.5966,-58.421398,Comuna 14,PALERMO,0
118425,177174,Octubre,Domingo,22/10/2017,2017,4,6,06:45:00,Robo (Con violencia),0,-34.587299,-58.421398,Comuna 14,PALERMO,0
130761,41043,Diciembre,Viernes,22/12/2017,2017,4,20,20:00:00,Robo (Con violencia),0,-34.6408,-58.421299,Comuna 4,NUEVA POMPEYA,0
121139,156738,Noviembre,Sábado,04/11/2017,2017,4,9,09:00:00,Robo (Con violencia),0,-34.629601,-58.421299,Comuna 5,BOEDO,0
123722,156679,Noviembre,Jueves,16/11/2017,2017,4,23,23:15:00,Robo (Con violencia),0,-34.627701,-58.421299,Comuna 5,BOEDO,0
123938,156683,Noviembre,Viernes,17/11/2017,2017,4,23,23:15:00,Robo (Con violencia),0,-34.627701,-58.421299,Comuna 5,BOEDO,0
130532,41349,Diciembre,Jueves,21/12/2017,2017,4,18,18:30:00,Robo (Con violencia),0,-34.616699,-58.421299,Comuna 5,ALMAGRO,0
115485,174396,Octubre,Jueves,05/10/2017,2017,4,19,19:45:00,Robo (Con violencia),0,-34.609901,-58.421299,Comuna 5,ALMAGRO,0
119270,174336,Octubre,Jueves,26/10/2017,2017,4,14,14:30:00,Robo (Con violencia),0,-34.604301,-58.421299,Comuna 5,ALMAGRO,0
125977,159621,Noviembre,Martes,28/11/2017,2017,4,18,18:45:00,Robo (Con violencia),0,-34.586899,-58.421299,Comuna 14,PALERMO,0
130588,44208,Diciembre,Jueves,21/12/2017,2017,4,22,22:15:00,Robo (Con violencia),0,-34.586899,-58.421299,Comuna 14,PALERMO,0
131719,44310,Diciembre,Jueves,28/12/2017,2017,4,23,23:15:00,Robo (Con violencia),0,-34.583302,-58.421299,Comuna 14,PALERMO,0
115435,177385,Octubre,Jueves,05/10/2017,2017,4,15,15:30:00,Robo (Con violencia),0,-34.570801,-58.421299,Comuna 14,PALERMO,0
129567,41517,Diciembre,Sábado,16/12/2017,2017,4,0,00:00:00,Robo (Con violencia),0,-34.638699,-58.4212,Comuna 5,BOEDO,0
115516,174499,Octubre,Jueves,05/10/2017,2017,4,22,22:00:00,Robo (Con violencia),0,-34.627499,-58.4212,Comuna 5,BOEDO,0
118820,174468,Octubre,Martes,24/10/2017,2017,4,12,12:30:00,Robo (Con violencia),0,-34.627499,-58.4212,Comuna 5,BOEDO,0
124546,156486,Noviembre,Martes,21/11/2017,2017,4,20,20:00:00,Robo (Con violencia),0,-34.610802,-58.4212,Comuna 5,ALMAGRO,0
127640,41456,Diciembre,Miercoles,06/12/2017,2017,4,15,15:30:00,Robo (Con violencia),0,-34.6068,-58.4212,Comuna 5,ALMAGRO,0
128215,41493,Diciembre,Sábado,09/12/2017,2017,4,12,12:00:00,Robo (Con violencia),0,-34.606499,-58.4212,Comuna 5,ALMAGRO,0
116635,174201,Octubre,Miercoles,11/10/2017,2017,4,23,23:15:00,Robo (Con violencia),0,-34.6049,-58.4212,Comuna 5,ALMAGRO,0
125990,156550,Noviembre,Martes,28/11/2017,2017,4,19,19:30:00,Robo (Con violencia),0,-34.6049,-58.4212,Comuna 5,ALMAGRO,0
131051,41377,Diciembre,Lunes,25/12/2017,2017,4,2,02:30:00,Robo (Con violencia),0,-34.603699,-58.4212,Comuna 5,ALMAGRO,0
131913,41420,Diciembre,Sábado,30/12/2017,2017,4,14,14:30:00,Robo (Con violencia),0,-34.5979,-58.4212,Comuna 5,ALMAGRO,0
131252,44285,Diciembre,Martes,26/12/2017,2017,4,17,17:00:00,Robo (Con violencia),0,-34.574001,-58.4212,Comuna 14,PALERMO,0
116476,177003,Octubre,Miercoles,11/10/2017,2017,4,10,10:00:00,Robo (Con violencia),0,-34.5942,-58.421101,Comuna 14,PALERMO,0
123424,156666,Noviembre,Miercoles,15/11/2017,2017,4,16,16:00:00,Robo (Con violencia),0,-34.6381,-58.421001,Comuna 5,BOEDO,0
123425,156667,Noviembre,Miercoles,15/11/2017,2017,4,16,16:00:00,Robo (Con violencia),0,-34.6381,-58.421001,Comuna 5,BOEDO,0
118739,174465,Octubre,Lunes,23/10/2017,2017,4,22,22:20:00,Robo (Con violencia),0,-34.637501,-58.421001,Comuna 5,BOEDO,0
115555,174500,Octubre,Viernes,06/10/2017,2017,4,5,05:15:00,Robo (Con violencia),0,-34.6367,-58.421001,Comuna 5,BOEDO,0
129944,41317,Diciembre,Lunes,18/12/2017,2017,4,17,17:30:00,Robo (Con violencia),0,-34.6213,-58.421001,Comuna 5,ALMAGRO,0
115004,174368,Octubre,Martes,03/10/2017,2017,4,13,13:00:00,Robo (Con violencia),0,-34.620098,-58.421001,Comuna 5,ALMAGRO,0
123931,156448,Noviembre,Viernes,17/11/2017,2017,4,22,22:45:00,Robo (Con violencia),0,-34.620098,-58.421001,Comuna 5,ALMAGRO,0
116537,174200,Octubre,Miercoles,11/10/2017,2017,4,15,15:00:00,Robo (Con violencia),0,-34.6115,-58.421001,Comuna 5,ALMAGRO,0
121575,156594,Noviembre,Lunes,06/11/2017,2017,4,18,18:30:00,Robo (Con violencia),0,-34.6115,-58.421001,Comuna 5,ALMAGRO,0
125318,156521,Noviembre,Sábado,25/11/2017,2017,4,5,05:00:00,Robo (Con violencia),0,-34.6115,-58.421001,Comuna 5,ALMAGRO,0
126830,41333,Diciembre,Sábado,02/12/2017,2017,4,19,19:15:00,Robo (Con violencia),0,-34.6115,-58.421001,Comuna 5,ALMAGRO,0
115238,174386,Octubre,Miercoles,04/10/2017,2017,4,15,15:00:00,Robo (Con violencia),0,-34.603199,-58.421001,Comuna 5,ALMAGRO,0
116254,174187,Octubre,Martes,10/10/2017,2017,4,10,10:15:00,Robo (Con violencia),0,-34.603199,-58.421001,Comuna 5,ALMAGRO,0
116599,174197,Octubre,Miercoles,11/10/2017,2017,4,19,19:45:00,Robo (Con violencia),0,-34.603199,-58.421001,Comuna 5,ALMAGRO,0
117072,174226,Octubre,Sábado,14/10/2017,2017,4,18,18:15:00,Robo (Con violencia),0,-34.603199,-58.421001,Comuna 5,ALMAGRO,0
117114,174227,Octubre,Sábado,14/10/2017,2017,4,21,21:45:00,Robo (Con violencia),0,-34.603199,-58.421001,Comuna 5,ALMAGRO,0
118481,174291,Octubre,Domingo,22/10/2017,2017,4,18,18:30:00,Robo (Con violencia),0,-34.603199,-58.421001,Comuna 5,ALMAGRO,0
120621,156353,Noviembre,Miercoles,01/11/2017,2017,4,19,19:55:00,Robo (Con violencia),0,-34.603199,-58.421001,Comuna 5,ALMAGRO,0
124259,156473,Noviembre,Lunes,20/11/2017,2017,4,4,04:10:00,Robo (Con violencia),0,-34.603199,-58.421001,Comuna 5,ALMAGRO,0
125397,156515,Noviembre,Sábado,25/11/2017,2017,4,15,15:45:00,Robo (Con violencia),0,-34.603199,-58.421001,Comuna 5,ALMAGRO,0
126650,41233,Diciembre,Viernes,01/12/2017,2017,4,20,20:30:00,Robo (Con violencia),0,-34.603199,-58.421001,Comuna 5,ALMAGRO,0
129268,41287,Diciembre,Jueves,14/12/2017,2017,4,15,15:45:00,Robo (Con violencia),0,-34.603199,-58.421001,Comuna 5,ALMAGRO,0
130891,41363,Diciembre,Sábado,23/12/2017,2017,4,18,18:30:00,Robo (Con violencia),0,-34.603199,-58.421001,Comuna 5,ALMAGRO,0
131208,41384,Diciembre,Martes,26/12/2017,2017,4,13,13:45:00,Robo (Con violencia),0,-34.603199,-58.421001,Comuna 5,ALMAGRO,0
131701,41407,Diciembre,Jueves,28/12/2017,2017,4,22,22:00:00,Robo (Con violencia),0,-34.603199,-58.421001,Comuna 5,ALMAGRO,0
124725,156492,Noviembre,Miercoles,22/11/2017,2017,4,16,16:00:00,Robo (Con violencia),0,-34.6022,-58.421001,Comuna 5,ALMAGRO,0
115631,174401,Octubre,Viernes,06/10/2017,2017,4,13,13:45:00,Robo (Con violencia),0,-34.600201,-58.421001,Comuna 5,ALMAGRO,0
129490,41024,Diciembre,Viernes,15/12/2017,2017,4,18,18:00:00,Robo (Con violencia),0,-34.6581,-58.420898,Comuna 4,NUEVA POMPEYA,0
115357,174498,Octubre,Jueves,05/10/2017,2017,4,4,04:00:00,Robo (Con violencia),0,-34.639702,-58.420898,Comuna 5,BOEDO,0
127560,41578,Diciembre,Miercoles,06/12/2017,2017,4,9,09:45:00,Robo (Con violencia),0,-34.632099,-58.420898,Comuna 5,BOEDO,0
127561,41579,Diciembre,Miercoles,06/12/2017,2017,4,9,09:45:00,Robo (Con violencia),0,-34.632099,-58.420898,Comuna 5,BOEDO,0
121332,156585,Noviembre,Domingo,05/11/2017,2017,4,12,12:30:00,Robo (Con violencia),0,-34.620701,-58.420898,Comuna 5,ALMAGRO,0
119570,174344,Octubre,Viernes,27/10/2017,2017,4,21,21:45:00,Robo (Con violencia),0,-34.6129,-58.420898,Comuna 5,ALMAGRO,0
132048,41423,Diciembre,Domingo,31/12/2017,2017,4,23,23:00:00,Robo (Con violencia),0,-34.612,-58.420898,Comuna 5,ALMAGRO,0
118438,174295,Octubre,Domingo,22/10/2017,2017,4,11,11:30:00,Robo (Con violencia),0,-34.606701,-58.420898,Comuna 5,ALMAGRO,0
122567,154977,Noviembre,Viernes,10/11/2017,2017,4,22,22:45:00,Robo (Con violencia),0,-34.5965,-58.420898,Comuna 2,RECOLETA,0
123247,159400,Noviembre,Martes,14/11/2017,2017,4,18,18:00:00,Robo (Con violencia),0,-34.5965,-58.420898,Comuna 14,PALERMO,0
123606,159426,Noviembre,Jueves,16/11/2017,2017,4,14,14:00:00,Robo (Con violencia),0,-34.5965,-58.420898,Comuna 14,PALERMO,0
125479,155119,Noviembre,Sábado,25/11/2017,2017,4,23,23:05:00,Robo (Con violencia),0,-34.5965,-58.420898,Comuna 2,RECOLETA,0
131166,40189,Diciembre,Martes,26/12/2017,2017,4,10,10:00:00,Robo (Con violencia),0,-34.5965,-58.420898,Comuna 2,RECOLETA,0
129702,41516,Diciembre,Sábado,16/12/2017,2017,4,23,23:30:00,Robo (Con violencia),0,-34.638699,-58.420799,Comuna 5,BOEDO,0
116182,174416,Octubre,Lunes,09/10/2017,2017,4,21,21:30:00,Robo (Con violencia),0,-34.611599,-58.420799,Comuna 5,ALMAGRO,0
117831,174265,Octubre,Jueves,19/10/2017,2017,4,0,00:30:00,Robo (Con violencia),0,-34.611599,-58.420799,Comuna 5,ALMAGRO,0
128221,41497,Diciembre,Sábado,09/12/2017,2017,4,12,12:52:00,Robo (Con violencia),0,-34.6073,-58.420799,Comuna 5,ALMAGRO,0
120672,156357,Noviembre,Miercoles,01/11/2017,2017,4,23,23:30:00,Robo (Con violencia),0,-34.601898,-58.420799,Comuna 5,ALMAGRO,0
128101,41488,Diciembre,Viernes,08/12/2017,2017,4,18,18:00:00,Robo (Con violencia),0,-34.601898,-58.420799,Comuna 5,ALMAGRO,0
123101,159376,Noviembre,Lunes,13/11/2017,2017,4,22,22:15:00,Robo (Con violencia),0,-34.5928,-58.420799,Comuna 14,PALERMO,0
116642,177015,Octubre,Jueves,12/10/2017,2017,4,0,00:30:00,Robo (Con violencia),0,-34.5881,-58.420799,Comuna 14,PALERMO,0
123935,159432,Noviembre,Viernes,17/11/2017,2017,4,23,23:00:00,Robo (Con violencia),0,-34.570599,-58.420799,Comuna 14,PALERMO,0
120701,156085,Noviembre,Jueves,02/11/2017,2017,4,6,06:30:00,Robo (Con violencia),0,-34.655102,-58.4207,Comuna 4,NUEVA POMPEYA,0
114705,174182,Octubre,Domingo,01/10/2017,2017,4,4,04:30:00,Robo (Con violencia),0,-34.602402,-58.4207,Comuna 5,ALMAGRO,0
129327,41291,Diciembre,Jueves,14/12/2017,2017,4,20,20:20:00,Robo (Con violencia),0,-34.599899,-58.4207,Comuna 5,ALMAGRO,0
130488,44207,Diciembre,Jueves,21/12/2017,2017,4,13,13:15:00,Robo (Con violencia),0,-34.592899,-58.4207,Comuna 14,PALERMO,0
130557,44206,Diciembre,Jueves,21/12/2017,2017,4,20,20:15:00,Robo (Con violencia),0,-34.591499,-58.4207,Comuna 14,PALERMO,0
119557,177251,Octubre,Viernes,27/10/2017,2017,4,20,20:45:00,Robo (Con violencia),0,-34.589699,-58.4207,Comuna 14,PALERMO,0
116587,176998,Octubre,Miercoles,11/10/2017,2017,4,19,19:00:00,Robo (Con violencia),0,-34.5881,-58.4207,Comuna 14,PALERMO,0
121482,159710,Noviembre,Lunes,06/11/2017,2017,4,11,11:00:00,Robo (Con violencia),0,-34.582001,-58.4207,Comuna 14,PALERMO,0
114739,176977,Octubre,Domingo,01/10/2017,2017,4,14,14:15:00,Robo (Con violencia),0,-34.580799,-58.4207,Comuna 14,PALERMO,0
122773,159357,Noviembre,Domingo,12/11/2017,2017,4,2,02:00:00,Robo (Con violencia),0,-34.580799,-58.4207,Comuna 14,PALERMO,0
131005,44262,Diciembre,Domingo,24/12/2017,2017,4,16,16:10:00,Robo (Con violencia),0,-34.580799,-58.4207,Comuna 14,PALERMO,0
116673,173948,Octubre,Jueves,12/10/2017,2017,4,11,11:30:00,Robo (Con violencia),0,-34.6572,-58.420601,Comuna 4,NUEVA POMPEYA,0
126465,156737,Noviembre,Jueves,30/11/2017,2017,4,23,23:30:00,Robo (Con violencia),0,-34.627701,-58.420601,Comuna 5,BOEDO,0
128100,41487,Diciembre,Viernes,08/12/2017,2017,4,18,18:00:00,Robo (Con violencia),0,-34.613201,-58.420601,Comuna 5,ALMAGRO,0
128269,41496,Diciembre,Sábado,09/12/2017,2017,4,18,18:00:00,Robo (Con violencia),0,-34.613201,-58.420601,Comuna 5,ALMAGRO,0
116414,174192,Octubre,Martes,10/10/2017,2017,4,22,22:30:00,Robo (Con violencia),0,-34.6007,-58.420601,Comuna 5,ALMAGRO,0
118983,174326,Octubre,Miercoles,25/10/2017,2017,4,8,08:30:00,Robo (Con violencia),0,-34.598499,-58.420601,Comuna 5,ALMAGRO,0
130097,44152,Diciembre,Martes,19/12/2017,2017,4,13,13:15:00,Robo (Con violencia),0,-34.593201,-58.420601,Comuna 14,PALERMO,0
116856,177034,Octubre,Viernes,13/10/2017,2017,4,14,14:00:00,Robo (Con violencia),0,-34.590099,-58.420601,Comuna 14,PALERMO,0
122761,159349,Noviembre,Domingo,12/11/2017,2017,4,0,00:00:00,Robo (Con violencia),0,-34.587299,-58.420601,Comuna 14,PALERMO,0
130693,41546,Diciembre,Viernes,22/12/2017,2017,4,14,14:30:00,Robo (Con violencia),0,-34.633801,-58.420502,Comuna 5,BOEDO,0
123441,156672,Noviembre,Miercoles,15/11/2017,2017,4,17,17:00:00,Robo (Con violencia),0,-34.633202,-58.420502,Comuna 5,BOEDO,0
115862,174502,Octubre,Sábado,07/10/2017,2017,4,19,19:30:00,Robo (Con violencia),0,-34.631901,-58.420502,Comuna 5,BOEDO,0
116578,174425,Octubre,Miercoles,11/10/2017,2017,4,18,18:30:00,Robo (Con violencia),0,-34.631901,-58.420502,Comuna 5,BOEDO,0
131781,41562,Diciembre,Viernes,29/12/2017,2017,4,15,15:30:00,Robo (Con violencia),0,-34.631901,-58.420502,Comuna 5,BOEDO,0
131782,41563,Diciembre,Viernes,29/12/2017,2017,4,15,15:30:00,Robo (Con violencia),0,-34.631901,-58.420502,Comuna 5,BOEDO,0
131783,41564,Diciembre,Viernes,29/12/2017,2017,4,15,15:30:00,Robo (Con violencia),0,-34.631901,-58.420502,Comuna 5,BOEDO,0
127664,41581,Diciembre,Miercoles,06/12/2017,2017,4,17,17:15:00,Robo (Con violencia),0,-34.624699,-58.420502,Comuna 5,BOEDO,0
127665,41582,Diciembre,Miercoles,06/12/2017,2017,4,17,17:15:00,Robo (Con violencia),0,-34.624699,-58.420502,Comuna 5,BOEDO,0
122542,156647,Noviembre,Viernes,10/11/2017,2017,4,21,21:00:00,Robo (Con violencia),0,-34.622799,-58.420502,Comuna 5,BOEDO,0
116424,174420,Octubre,Martes,10/10/2017,2017,4,23,23:15:00,Robo (Con violencia),0,-34.6213,-58.420502,Comuna 5,BOEDO,0
131296,41380,Diciembre,Martes,26/12/2017,2017,4,20,20:15:00,Robo (Con violencia),0,-34.620098,-58.420502,Comuna 5,ALMAGRO,0
131448,41402,Diciembre,Miercoles,27/12/2017,2017,4,17,17:41:00,Robo (Con violencia),0,-34.620098,-58.420502,Comuna 5,ALMAGRO,0
120420,174382,Octubre,Martes,31/10/2017,2017,4,23,23:15:00,Robo (Con violencia),0,-34.618801,-58.420502,Comuna 5,ALMAGRO,0
120671,156356,Noviembre,Miercoles,01/11/2017,2017,4,23,23:15:00,Robo (Con violencia),0,-34.618801,-58.420502,Comuna 5,ALMAGRO,0
124740,156488,Noviembre,Miercoles,22/11/2017,2017,4,16,16:45:00,Robo (Con violencia),0,-34.601002,-58.420502,Comuna 5,ALMAGRO,0
125042,156499,Noviembre,Jueves,23/11/2017,2017,4,21,21:30:00,Robo (Con violencia),0,-34.599998,-58.420502,Comuna 5,ALMAGRO,0
129324,41290,Diciembre,Jueves,14/12/2017,2017,4,20,20:00:00,Robo (Con violencia),0,-34.599998,-58.420502,Comuna 5,ALMAGRO,0
117240,174237,Octubre,Domingo,15/10/2017,2017,4,22,22:00:00,Robo (Con violencia),0,-34.598701,-58.420502,Comuna 5,ALMAGRO,0
122272,156633,Noviembre,Jueves,09/11/2017,2017,4,18,18:30:00,Robo (Con violencia),0,-34.598499,-58.420502,Comuna 5,ALMAGRO,0
115484,177393,Octubre,Jueves,05/10/2017,2017,4,19,19:45:00,Robo (Con violencia),0,-34.597599,-58.420502,Comuna 14,PALERMO,0
130387,44190,Diciembre,Miercoles,20/12/2017,2017,4,21,21:15:00,Robo (Con violencia),0,-34.591599,-58.420502,Comuna 14,PALERMO,0
123440,156671,Noviembre,Miercoles,15/11/2017,2017,4,17,17:00:00,Robo (Con violencia),0,-34.633099,-58.420399,Comuna 5,BOEDO,0
118764,174466,Octubre,Martes,24/10/2017,2017,4,2,02:20:00,Robo (Con violencia),0,-34.630299,-58.420399,Comuna 5,BOEDO,0
118765,174467,Octubre,Martes,24/10/2017,2017,4,2,02:20:00,Robo (Con violencia),0,-34.630299,-58.420399,Comuna 5,BOEDO,0
124180,156461,Noviembre,Domingo,19/11/2017,2017,4,16,16:18:00,Robo (Con violencia),0,-34.6003,-58.420399,Comuna 5,ALMAGRO,0
115315,174390,Octubre,Miercoles,04/10/2017,2017,4,22,22:00:00,Robo (Con violencia),0,-34.599499,-58.420399,Comuna 5,ALMAGRO,0
120988,156566,Noviembre,Viernes,03/11/2017,2017,4,14,14:00:00,Robo (Con violencia),0,-34.599499,-58.420399,Comuna 5,ALMAGRO,0
122784,159356,Noviembre,Domingo,12/11/2017,2017,4,5,05:00:00,Robo (Con violencia),0,-34.59,-58.420399,Comuna 14,PALERMO,0
118362,177165,Octubre,Sábado,21/10/2017,2017,4,20,20:15:00,Robo (Con violencia),0,-34.582001,-58.420399,Comuna 14,PALERMO,0
124506,159503,Noviembre,Martes,21/11/2017,2017,4,17,17:00:00,Robo (Con violencia),0,-34.582001,-58.420399,Comuna 14,PALERMO,0
130772,44218,Diciembre,Viernes,22/12/2017,2017,4,21,21:00:00,Robo (Con violencia),0,-34.569599,-58.420399,Comuna 14,PALERMO,0
126252,156147,Noviembre,Miercoles,29/11/2017,2017,4,22,22:45:00,Robo (Con violencia),0,-34.644699,-58.4203,Comuna 4,NUEVA POMPEYA,0
121176,156739,Noviembre,Sábado,04/11/2017,2017,4,13,13:45:00,Robo (Con violencia),0,-34.625999,-58.4203,Comuna 5,BOEDO,0
121517,156742,Noviembre,Lunes,06/11/2017,2017,4,13,13:45:00,Robo (Con violencia),0,-34.625999,-58.4203,Comuna 5,BOEDO,0
121705,156745,Noviembre,Martes,07/11/2017,2017,4,11,11:00:00,Robo (Con violencia),0,-34.625999,-58.4203,Comuna 5,BOEDO,0
121945,156752,Noviembre,Miercoles,08/11/2017,2017,4,12,12:00:00,Robo (Con violencia),0,-34.625999,-58.4203,Comuna 5,BOEDO,0
126424,156736,Noviembre,Jueves,30/11/2017,2017,4,20,20:00:00,Robo (Con violencia),0,-34.625999,-58.4203,Comuna 5,BOEDO,0
129839,41526,Diciembre,Lunes,18/12/2017,2017,4,0,00:30:00,Robo (Con violencia),0,-34.625999,-58.4203,Comuna 5,BOEDO,0
132011,41569,Diciembre,Domingo,31/12/2017,2017,4,3,03:00:00,Robo (Con violencia),0,-34.625999,-58.4203,Comuna 5,BOEDO,0
120291,174381,Octubre,Martes,31/10/2017,2017,4,13,13:00:00,Robo (Con violencia),0,-34.614601,-58.4203,Comuna 5,ALMAGRO,0
123026,156398,Noviembre,Lunes,13/11/2017,2017,4,16,16:15:00,Robo (Con violencia),0,-34.614601,-58.4203,Comuna 5,ALMAGRO,0
123358,156422,Noviembre,Miercoles,15/11/2017,2017,4,6,06:45:00,Robo (Con violencia),0,-34.614601,-58.4203,Comuna 5,ALMAGRO,0
127323,44394,Diciembre,Martes,05/12/2017,2017,4,12,12:00:00,Robo (Con violencia),0,-34.589001,-58.4203,Comuna 14,PALERMO,0
117333,177073,Octubre,Lunes,16/10/2017,2017,4,16,16:00:00,Robo (Con violencia),0,-34.584202,-58.4203,Comuna 14,PALERMO,0
116937,177033,Octubre,Viernes,13/10/2017,2017,4,23,23:30:00,Robo (Con violencia),0,-34.5816,-58.4203,Comuna 14,PALERMO,0
129336,44081,Diciembre,Jueves,14/12/2017,2017,4,21,21:00:00,Robo (Con violencia),0,-34.5816,-58.4203,Comuna 14,PALERMO,0
124203,159465,Noviembre,Domingo,19/11/2017,2017,4,19,19:30:00,Robo (Con violencia),0,-34.575199,-58.4203,Comuna 14,PALERMO,0
129489,44098,Diciembre,Viernes,15/12/2017,2017,4,18,18:00:00,Robo (Con violencia),0,-34.57,-58.4203,Comuna 14,PALERMO,0
118608,174004,Octubre,Lunes,23/10/2017,2017,4,12,12:10:00,Robo (Con violencia),0,-34.6423,-58.4202,Comuna 4,NUEVA POMPEYA,0
123883,156447,Noviembre,Viernes,17/11/2017,2017,4,19,19:30:00,Robo (Con violencia),0,-34.598099,-58.4202,Comuna 5,ALMAGRO,0
121999,159753,Noviembre,Miercoles,08/11/2017,2017,4,16,16:45:00,Robo (Con violencia),0,-34.597801,-58.4202,Comuna 14,PALERMO,0
122328,159773,Noviembre,Jueves,09/11/2017,2017,4,21,21:30:00,Robo (Con violencia),0,-34.597801,-58.4202,Comuna 14,PALERMO,0
124788,159523,Noviembre,Miercoles,22/11/2017,2017,4,20,20:15:00,Robo (Con violencia),0,-34.597801,-58.4202,Comuna 14,PALERMO,0
126419,159672,Noviembre,Jueves,30/11/2017,2017,4,19,19:30:00,Robo (Con violencia),0,-34.597801,-58.4202,Comuna 14,PALERMO,0
129691,44107,Diciembre,Sábado,16/12/2017,2017,4,22,22:00:00,Robo (Con violencia),0,-34.597801,-58.4202,Comuna 14,PALERMO,0
114883,177146,Octubre,Lunes,02/10/2017,2017,4,19,19:45:00,Robo (Con violencia),0,-34.590099,-58.4202,Comuna 14,PALERMO,0
116493,177002,Octubre,Miercoles,11/10/2017,2017,4,11,11:30:00,Robo (Con violencia),0,-34.590099,-58.4202,Comuna 14,PALERMO,0
126986,44328,Diciembre,Domingo,03/12/2017,2017,4,22,22:15:00,Robo (Con violencia),0,-34.587799,-58.4202,Comuna 14,PALERMO,0
